id,SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea
TRAIN_2190,Nc1c(C(=O)c2ccc[nH]2)cnn1-c1ccc(F)cc1,47.768,12.797,2.429,270.262,2,2,3,2.429,76.69
TRAIN_2191,O=C1C2C3C=CC(O3)C2C(=O)N1Nc1ccccc1,45.587,39.008,0.866,256.257,3,1,2,0.866,58.64
TRAIN_2192,O=c1ccc(-c2ccc(S(=O)(=O)Nc3cc(F)ccc3F)o2)n[nH]1,52.512,33.281,1.866,353.301,4,2,4,1.911,109.15
TRAIN_2193,CCCc1c(C(=O)O)cnn1-c1nc(CC)cc(=O)[nH]1,99.9,99.9,2.074,276.291,5,2,5,0.606,96.58
TRAIN_2194,COC(=O)c1cc(N)c2c(c1)Oc1ccccc1O2,0.0,0.0,2.229,257.241,4,1,2,2.229,70.78
TRAIN_2195,O=c1[nH]c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c(=O)n1Cc1ccc(Cl)cc1Cl,77.6,99.0,5.744,459.272,2,1,4,5.744,49.41
TRAIN_2196,CC(CO)Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl,0.15,25.56,4.727,359.223,3,1,4,4.727,47.28
TRAIN_2197,c1nc(N2CCN(C3CCCCC3)CC2)c2nc[nH]c2n1,25.37,97.1,2.282,286.375,4,1,2,0.452,60.94
TRAIN_2198,Cc1ccc(C(=O)N2CCc3c([nH]cnc3=O)C2)s1,9.58,54.713,0.535,275.326,3,1,1,0.535,90.01
TRAIN_2199,CCn1c(=O)c2sccc2n2c(CCC(=O)NCc3ccc(F)cc3)nnc12,6.95,47.99,2.454,399.442,4,1,6,2.454,108.35
TRAIN_2200,COc1ccc(CNC(=O)c2oc3ccc4c(c3c2C)C=CC(C)(C)O4)cc1OC,25.23,82.21,4.457,407.459,4,1,5,4.457,69.93
TRAIN_2201,CNc1cc(Cn2c(C(=O)c3cc(C)cc(Br)c3)c(C(C)C)c(=O)[nH]c2=O)cc(F)n1,5.229,7.828,4.585,489.337,4,2,6,4.566,91.4
TRAIN_2202,Cc1c(C)c(C)c(S(=O)(=O)N(C)c2cnccn2)c(C)c1C,1.173,0.5,3.192,319.422,4,0,3,3.192,71.54
TRAIN_2203,COc1cc(=O)n2c(c1C(=O)NCc1ccc(F)cc1)CCCC2,53.3,70.96,1.609,330.353,3,1,4,1.609,58.64
TRAIN_2204,OC1=C2C(=Nc3ncnn3C2c2cn(-c3ccccc3)nc2-c2cccnc2)CCC1,16.26,70.607,3.311,409.443,6,1,3,3.353,94.01
TRAIN_2205,CC(C)CCN(C)c1ccc(C=Nn2cnnc2)cc1,6.66,79.993,2.787,271.361,3,0,6,2.787,46.31
TRAIN_2206,O=C(CCn1c2c(c3ccccc31)CCn1c-2nc2ccccc2c1=O)N1CCN(Cc2cccnc2)CC1,3.998,3.203,3.469,518.609,5,0,5,3.347,74.04
TRAIN_2207,COc1ccc(C(=O)N2CCC(c3ccc(OC)cc3)(c3ccc(OC)cc3)CC2)cc1,23.449,16.679,4.634,431.523,4,0,6,4.634,48.0
TRAIN_2208,[H][C@]12CCCC[C@]1([H])N(C(=O)c1cncnc1CCC)CC[C@@]2(O)c1ccccc1,1.098,1.095,3.177,379.495,4,1,4,3.176,66.32
TRAIN_2209,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,69.792,73.745,4.186,348.372,4,0,2,4.186,40.79
TRAIN_2210,COCCn1c(CCNC(=O)C2CCCN(c3ncccn3)C2)nc2ccccc21,0.38,5.61,2.165,408.497,5,1,8,2.177,85.17
TRAIN_2211,CCOc1ccc(-c2nc(C)c(C(C)=O)n2O)cc1,82.479,95.849,0.162,260.288,4,1,4,0.298,64.34
TRAIN_2212,COc1cc2c(Nc3ccc(Br)c(C)c3)ncnc2cc1OCC1CN(C)CCO1,37.8,34.42,4.534,473.363,6,1,6,4.531,68.74
TRAIN_2213,Cc1occc1C(=O)N1CCC2(CCc3nnc(C(C)C)n3CC2)CC1,81.514,80.909,2.346,356.462,3,0,2,2.346,64.16
TRAIN_2214,CC(=O)Oc1cc(OC(C)=O)c2c(c1)-c1coc3cc(OC(C)=O)cc(c13)C2=O,0.011,0.005,2.529,394.331,7,0,6,2.529,109.1
TRAIN_2215,NS(=O)(=O)c1cccc(S(=O)(=O)N2CCCc3c2cccc3S(N)(=O)=O)c1,99.0,97.917,0.464,431.507,6,2,4,0.515,182.84
TRAIN_2216,O=S(=O)(c1cccc2cccnc12)n1ncc2c(Cl)ncnc21,78.178,54.264,2.311,345.764,6,0,2,2.311,99.01
TRAIN_2217,COc1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)NC(C)C)CCCC4)cc1,1.18,4.28,5.465,435.582,2,1,3,5.465,74.73
TRAIN_2218,CC(=O)N(c1ccccc1)C(c1ccccc1)c1nc2ccccc2nc1O,2.63,76.43,4.435,369.416,4,1,4,4.132,66.32
TRAIN_2219,CC(C)OC(=O)c1c(NC(=O)CN2CCN(C)CC2)sc2c1CCCC2,8.68,41.33,2.665,379.517,5,1,6,1.915,90.12
TRAIN_2220,CNc1nc(Nc2ccccc2C)c(C#N)c2c1COC(C)(C)C2,5.01,7.81,3.942,322.404,3,2,3,3.942,69.97
TRAIN_2221,O=[N+]([O-])c1ccc(CNC2=NS(=O)(=O)c3cc(Cl)ccc32)cc1,27.7,99.0,2.116,351.765,5,1,4,2.116,112.72
TRAIN_2222,O=C(Nc1ccccc1C(F)(F)F)N1Cc2c(sc3c2CCCC3)-n2cccc2C1c1ccccc1,0.94,14.59,7.274,507.57,1,1,3,7.274,65.5
TRAIN_2223,COCSc1c(C(O)(CF)c2cnn(C)c2SCOC)cnn1C,27.432,65.624,1.429,376.47,7,1,9,1.432,124.93
TRAIN_2224,COc1ccc([C@@H](C)C(=O)c2ccc(O)cc2O)cc1,31.118,64.922,3.231,272.296,4,2,4,3.15,66.76
TRAIN_2225,O=S1(=O)N=C(N2CCN(c3ccccc3)CC2)c2ccccc21,1.0,85.34,1.809,327.401,3,0,2,1.809,61.36
TRAIN_2226,O=C(c1ccc2cccnn12)N1C[C@@H](Cc2ccccc2)[C@H](O)C1,2.78,42.1,2.208,321.373,3,1,3,2.207,57.84
TRAIN_2227,CN1CC[C@H](Oc2cc(N3Cc4ccccc4C3=O)ccc2Cl)C1,27.42,28.66,3.27,342.819,3,0,3,2.351,32.78
TRAIN_2228,Cn1cc(-c2noc(-c3n[nH]c4ccccc34)n2)ccc1=O,42.712,29.877,1.229,293.28,4,1,2,1.229,87.91
TRAIN_2229,O=C(Nc1cnccn1)c1cnc(-c2ncccn2)s1,99.99,99.99,-0.153,284.297,6,1,3,-0.153,121.79
TRAIN_2230,COc1cc(Cl)c(NC(=O)c2cc(S(=O)(=O)N3CCCCC3)c[nH]2)c(OC)c1,1.92,5.61,2.665,427.902,5,2,6,2.665,109.11
TRAIN_2231,O=C(Cn1c2ccccc2c2ncn(Cc3nc(C4CC4)no3)c(=O)c21)NC1CCCCC1,6.65,42.09,2.925,446.502,5,1,6,2.925,105.62
TRAIN_2232,CC(=O)c1c(-c2cccc3ccccc23)nc2n(CCN3CCCCC3)c3ccccc3n12,0.03,0.11,5.647,436.548,3,0,5,4.29,42.54
TRAIN_2233,O=C(CN(CCc1ccccc1)C(=O)CNS(=O)(=O)c1ccccc1)NCC1CCCO1,8.92,7.69,1.33,459.558,5,2,11,1.354,113.18
TRAIN_2234,Clc1cccnc1N1CCCC(Cn2ccnc2)C1,69.725,84.684,2.342,276.765,2,0,3,2.615,33.95
TRAIN_2235,O=C(NC(c1ccccc1)c1cccc2ccccc12)c1nc(=O)[nH][nH]1,69.65,24.8,2.667,344.367,3,3,4,2.667,82.59
TRAIN_2236,CCn1c2nc(C)cc(C)c2c(=O)n2c(C(=O)O)nnc12,72.14,64.913,1.858,287.274,6,1,2,0.388,101.21
TRAIN_2237,Cc1cc2cc(CCNC(=O)CC(C)(C)C)c(=O)[nH]c2cc1C,0.0,87.1,3.214,314.422,2,2,5,3.214,58.2
TRAIN_2238,c1ccc2c(-c3cn4c5ccccc5n(CCN5CCCCC5)c4n3)cccc2c1,1.35,2.84,5.478,394.511,2,0,4,4.121,25.47
TRAIN_2239,CON(C)C(=O)c1cc(C(C)C)nc2c1c(C)nn2C(C)(C)C,2.598,9.542,2.613,318.414,4,0,4,2.617,60.25
TRAIN_2240,CC(=O)c1ccc2[nH]c3c(C(C)=O)cc(Cl)cc3c2c1,87.485,99.9,3.467,285.725,2,1,2,3.466,49.93
TRAIN_2241,Cc1nc(C(C)N(C)CCCS(=O)(=O)N(C)C)c(C)s1,52.775,22.351,0.716,319.486,4,0,7,-0.518,90.13
TRAIN_2242,CC1CC(C)CC(NC(=O)c2coc(CS(C)(=O)=O)n2)C1,69.31,62.447,1.452,314.4,4,1,4,1.452,97.65
TRAIN_2243,[H][C@]12CC(=O)C=C(C)[C@]1(C)C[C@@H](O)[C@H](C)[C@]2(C)CCC(C)(O)C=C,10.498,99.9,3.065,320.466,3,2,4,2.743,57.53
TRAIN_2244,CC(=O)CCS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)CCC(C)=O)cc2)cc1,8.67,39.28,2.06,422.515,6,0,9,2.06,119.17
TRAIN_2245,CCc1nc2cc(Br)c(C(=O)OC)nc2n1CC(=O)c1ccccc1,96.17,1.34,3.815,402.242,5,0,6,3.819,74.08
TRAIN_2246,CC(O)CC(C)(C)CNC(=O)Nc1cc(CC(C)(C)C)nn1C,2.422,31.826,2.657,324.462,3,3,7,2.574,79.18
TRAIN_2247,N=C(N)Nc1ccc(OCCCCCOc2ccc(NC(=N)N)cc2)cc1,48.43,55.702,2.474,370.449,4,6,12,2.513,142.25
TRAIN_2248,COc1cc(-c2c3oc4cc(O)ccc4c3nc3c2c(O)nn3C2CCCCC2)ccc1O,0.29,58.1,5.833,445.467,6,3,3,5.455,113.77
TRAIN_2249,Cc1n[nH]c(NC(=O)CCc2ncc(C(C)(C)C)o2)c1Cl,9.96,75.605,2.195,310.779,3,2,5,2.193,83.81
TRAIN_2250,CC(C)N1N=C(c2nc(-c3ccsc3)no2)CCC1=O,8.115,27.159,1.44,290.341,4,0,3,1.44,99.83
TRAIN_2251,O=C(c1ccc(Cn2ccn3nc4c(c3c2=O)CCCC4)cc1)N1CCN(c2ncccn2)CC1,0.309,3.222,2.295,469.538,5,0,4,2.295,87.46
TRAIN_2252,COC(=O)C1(NC(=O)c2ccc(CN3CC(C)OC(C)C3)cc2)CCS(=O)(=O)CC1,98.13,99.99,0.901,438.538,7,1,6,0.9,110.39
TRAIN_2253,CCC(=O)CC(=O)Nc1cccc(Cl)c1Cl,18.391,13.991,2.857,260.117,2,1,4,3.345,46.17
TRAIN_2254,Cc1ccc(F)c(N2CCC(NS(=O)(=O)c3cnc4c(c3)c(C)nn4C)CC2)c1,0.28,1.86,2.396,417.5,4,1,4,2.339,88.5
TRAIN_2255,O=C(O)COc1ccc(C#Cc2ccc(C(=O)NCc3ccccc3)cc2)cc1,34.8,99.9,4.195,385.412,4,2,8,2.721,75.63
TRAIN_2256,COc1ccc(C2=NOC(c3ccc(-c4nnn[nH]4)cc3)C2)cc1,55.77,15.3,2.235,321.333,6,1,4,1.806,85.28
TRAIN_2257,CNC1=C(c2cccc(C)n2)C(=O)C(c2ccc(Cl)cc2Cl)O1,0.23,4.34,3.952,349.211,3,1,3,4.084,51.22
TRAIN_2258,CN(C)CCN(Cc1ccncc1)Cc1c(F)cccc1Cl,40.5,97.85,-4.044,513.944,10,4,12,-2.369,151.5
TRAIN_2259,COc1ccc(-n2nc(S(C)=O)c(-n3ccnc3)c2-c2ccc(Cl)c(Cl)c2)cc1,16.71,28.49,4.817,447.338,4,0,5,4.975,81.15
TRAIN_2260,COC(=O)C1CCCN1C(=O)c1ccc(NC(c2ccc(Cl)cc2)c2ccccc2Cl)c(F)c1,29.87,48.11,6.086,501.377,3,1,7,6.086,58.64
TRAIN_2261,COc1ccc(CC(=O)NCc2csc(C)n2)cc1,48.2,99.78,1.571,276.354,3,1,5,1.572,79.45
TRAIN_2262,Cc1cc(N(C)Cc2ncc(Br)cn2)n2nc(C)nc2n1,99.99,99.99,1.621,348.201,5,0,3,1.621,72.09
TRAIN_2263,O[C@H]1Cc2ccccc2[C@H]1Nc1nc(-c2ccccn2)nc2c1CCNC2,99.99,99.99,2.3,359.424,5,3,3,2.281,82.96
TRAIN_2264,CCC(CC)(CC)NC(=O)C1CCN(S(=O)(=O)CC)CC1,4.68,14.92,1.901,318.475,3,1,7,1.901,74.86
TRAIN_2265,CCc1cnc(C)nc1NCC1CC(C(C)C)=NO1,93.762,95.826,2.21,262.351,4,1,5,2.209,59.4
TRAIN_2266,CN(C)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,0.271,0.872,3.759,295.784,2,0,3,3.759,45.76
TRAIN_2267,CC(C)(C)OC(=O)N1c2ccccc2[C@H]2OC(=O)C[C@H]21,59.486,70.065,2.315,275.3,4,0,2,2.315,55.84
TRAIN_2268,Cc1c(CC(=O)O)c2c(n1-c1ccc(Br)cc1)CC(C)(C)CC2=O,70.334,61.9,4.114,390.271,3,1,3,2.643,59.3
TRAIN_2269,COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)N(C)CCO)c1OC,99.644,85.441,0.472,345.368,7,2,8,-0.984,121.75
TRAIN_2270,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)c3ccccc32)CC1,99.99,45.73,4.885,509.599,4,1,5,4.885,99.41
TRAIN_2271,CCc1cc2c(cc3c(=O)n(CC(=O)NCC(C)c4ccccc4)nc(CC)n32)s1,0.07,0.14,4.591,422.543,3,1,7,4.591,94.94
TRAIN_2272,Cc1c(C)n(-c2nccs2)c2ncnc(NCc3cccnc3)c12,3.128,50.813,2.736,336.414,4,1,4,2.682,96.76
TRAIN_2273,CC(C)c1ccc(-c2cn3c4ccccc4nc3n2CCN2CCCCC2)cc1,0.47,12.0,5.764,386.532,2,0,5,4.409,25.47
TRAIN_2274,CCn1nc(C)cc1S(=O)(=O)NC1CCOC2(CCOCC2)C1,20.684,71.702,-0.315,343.442,5,1,4,-0.211,90.83
TRAIN_2275,O=C1C(N2CCC3(CCOCC3)C2)CCN1c1cccc(Cl)c1,14.845,51.143,2.124,334.84,3,0,2,1.156,32.78
TRAIN_2276,C(=C/c1nnn(Cc2ccccc2)n1)\c1ccccc1,1.535,31.453,3.556,262.309,3,0,4,3.556,43.6
TRAIN_2277,Cc1cccc(NC(=O)c2oc3ccccc3c2NC(=O)c2cc(-c3ccc4c(c3)OCCO4)on2)c1,46.05,51.76,4.958,495.483,5,2,5,4.958,115.83
TRAIN_2278,Cc1cc(N)cc(Br)c1OCc1ccccc1,5.551,25.165,3.885,292.171,1,1,3,3.884,35.25
TRAIN_2279,O=C(COc1ccc2c3ccccc3n(C(=O)c3cccc4ccccc34)c2c1)N1CCCC1,42.53,2.3,5.596,448.512,3,0,4,5.569,51.54
TRAIN_2280,CS(=O)(=O)N1CCC(Nc2nc(Cl)ncc2F)C1,81.732,98.378,0.558,294.734,4,1,3,0.558,83.57
TRAIN_2281,COc1cccc([C@@H]2CN(C(=O)C3CC(=O)Nc4ccccc43)C[C@]23CCCCC(=O)N3)c1,23.898,56.027,1.835,447.526,4,2,3,1.841,87.74
TRAIN_2282,[H][C@@]12CCc3cc(O)ccc3[C@@]1([H])CC[C@]1(C)[C@@H](O)CC[C@@]21[H],90.342,99.9,3.838,272.382,2,2,0,3.504,40.46
TRAIN_2283,Cc1nc(C2=C(O)CN(C3CS(=O)(=O)CC3O)C2=N)sc1C,70.432,68.715,-0.833,343.422,6,3,2,-0.68,151.19
TRAIN_2284,CC1(C)C=C(Br)c2ccnc(-c3ccc(S(C)(=O)=O)cc3F)c2O1,10.01,4.39,3.597,412.273,4,0,2,3.597,64.64
TRAIN_2285,C=CCn1c(CN2C(=O)c3cccc4cccc(c34)C2=O)nnc1SCC(=O)OCC,99.186,93.535,2.873,436.484,7,0,9,2.873,119.68
TRAIN_2286,Cc1ccc(S(=O)(=O)n2cc(-c3cc(Cl)c(O)c(Cl)c3)c3c(N4CCN(C(=O)c5ccccc5)CC4)ncnc32)cc1,14.82,61.5,6.575,622.522,6,1,5,5.875,117.01
TRAIN_2287,CC(C)c1noc(CCCn2ccc(-c3ccc(-c4nnn[nH]4)cc3)n2)n1,79.95,19.88,2.657,364.404,6,1,7,2.216,111.2
TRAIN_2288,CC(C)CCN(C)C1CCN(S(=O)(=O)c2ccc(C3CCCCC3)cc2)CC1,71.66,61.43,4.829,406.625,3,0,7,3.268,49.0
TRAIN_2289,c1ccc2c(c1)CC[C@H](Cn1ccnc1-c1cc3n(n1)CCCNC3)O2,23.635,69.852,2.615,349.43,4,1,3,2.553,56.9
TRAIN_2290,CN(C)C(=O)C1CNCCN1C(=O)OC(C)(C)C,66.109,88.272,-0.024,257.329,4,1,3,-0.079,61.88
TRAIN_2291,COc1cc(=O)n(C)cc1C(=O)N1CCc2[nH]c(=O)c(C#N)cc2C1,80.14,99.0,-1.781,340.333,5,1,2,-1.76,102.74
TRAIN_2292,O=C(O)c1cc2cc(-c3ccncc3)c3ccccc3c2o1,87.86,63.08,3.331,289.285,3,1,2,1.858,63.33
TRAIN_2293,COc1cc(=O)[nH]cc1C(=O)N1CCCN(C)c2ccccc21,46.76,69.19,0.358,313.351,3,1,2,0.368,61.88
TRAIN_2294,Cc1c(CNCC(c2cccs2)N(C)C)cc(C#N)n1C,0.08,62.87,2.58,302.438,3,1,6,2.557,72.22
TRAIN_2295,O=C(NCc1cccc(F)c1)c1c(OCC2CC2)cc(=O)n2c1CCCCC2,15.42,19.88,2.885,384.444,3,1,6,2.885,58.64
TRAIN_2296,O=S(=O)(/N=C(\NC1CCCCC1)c1ccccc1)c1ccccc1,6.76,99.0,3.662,342.455,3,1,5,3.662,66.91
TRAIN_2297,CCCCN(C)C(=O)CSc1nnc2c3cc(-c4cc(C)ccc4C)nn3ccn12,80.2,72.5,4.43,422.546,5,0,7,4.429,93.1
TRAIN_2298,CCc1ncnc(Nc2cnn(Cc3nnc4n3CCCC4)c2)c1F,85.592,94.33,2.264,342.374,5,1,5,2.264,86.34
TRAIN_2299,Cc1cc(Cl)nc(NCCCc2nc(C(C)C)no2)n1,0.282,27.267,2.738,295.768,4,1,6,2.738,76.73
TRAIN_2300,CC(=O)Nc1cccc(C2CCN(CCCn3nc(S(=O)(=O)c4ccc(C)cc4)c4ccccc4c3=O)CC2)c1,2.32,0.28,4.283,558.691,6,1,8,2.786,107.53
TRAIN_2301,Fc1ccc2nc(-n3cncn3)c(-c3ccc(Cl)cc3Br)c(Cl)c2c1,99.0,91.456,5.898,438.081,3,0,2,5.897,43.6
TRAIN_2302,Clc1ccc(-c2nc3ncccn3c2Nc2ccccc2)cc1,17.938,31.358,4.886,320.776,2,1,3,4.877,42.22
TRAIN_2303,O=c1c2c(Cl)cccc2nc([C@@H]2CCCN2)n1-c1cccnc1,99.9,99.9,2.192,326.78,4,1,2,1.176,57.59
TRAIN_2304,Cc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(O)C(=O)N(C)c2ccc(Cl)c(Cl)c2)c1,6.134,5.327,3.873,463.357,5,2,5,4.21,94.89
TRAIN_2305,COc1ccc2ccccc2c1-c1cc(CN)on1,57.93,37.54,2.306,254.284,3,1,3,2.275,61.28
TRAIN_2306,Cc1cc(-c2cnc(C)nc2-c2sccc2C)on1,99.99,63.43,2.939,271.338,3,0,2,2.952,80.05
TRAIN_2307,Cc1cc(NC(=O)NC(CCN(C)C)C(C)(C)C)n(C(C)(C)C)n1,91.722,95.049,2.629,337.503,3,2,7,1.198,62.19
TRAIN_2308,CN(c1ccccc1)c1ncnc2c([C@H]3O[C@@H](COCc4ccccc4)[C@H](OCc4ccccc4)[C@@H]3OCc3ccccc3)cnn12,0.438,0.095,6.369,627.731,7,0,13,6.374,83.24
TRAIN_2309,c1ccc2c(c1)OCC(c1noc(CCc3c[nH]nn3)n1)O2,99.99,94.66,1.392,299.285,6,1,4,1.405,98.95
TRAIN_2310,c1ccc(Oc2cccc(CNc3ccc4nnnn4n3)c2)cc1,0.023,64.229,2.645,318.333,5,1,5,2.645,77.23
TRAIN_2311,COc1cc(C2NCc3ccccc3-n3cccc32)ccc1O,23.33,99.99,3.535,306.358,3,2,2,3.493,46.42
TRAIN_2312,COc1ccc(C2(C)CC(C)(C)Nc3ccccc32)cc1,0.191,12.401,4.225,281.392,1,1,2,4.225,21.26
TRAIN_2313,Cc1nnc2c(N3CCN(C(=O)c4n[nH]c5c4CCCC5)CC3)nccn12,0.027,0.0,1.268,366.42,5,1,2,1.268,95.31
TRAIN_2314,CC(=O)N[C@@H]1CN(C(=O)c2nc3cc(C)ccn3c2F)C[C@H]1c1ccc(C)o1,65.5,82.65,1.595,384.404,3,1,3,1.595,79.84
TRAIN_2315,CCNc1nc(NNC(=O)CNc2ccccc2)nc(NC(C)C)n1,18.309,76.322,2.668,344.415,4,5,9,2.661,115.89
TRAIN_2316,CC1c2cc3c(cc2C2(CCCC2)CN1C(=O)c1ccncn1)OCCO3,0.03,1.4,2.849,365.426,5,0,1,2.849,64.55
TRAIN_2317,Cn1c(=O)c2sc3c(c2n(CC(N)=O)c1=O)CCCC3,33.577,49.454,1.167,293.342,3,1,2,1.167,111.95
TRAIN_2318,CC1=C(C(=O)OC(C)C)C(c2ccc(F)cc2)N2N=CNC2=N1,14.46,49.49,2.224,316.33,4,1,4,2.121,66.28
TRAIN_2319,COc1ccc2[nH]cc(CCn3c(N)cc(=O)[nH]c3=O)c2c1,64.65,75.09,1.156,300.313,3,3,4,1.174,100.44
TRAIN_2320,O=c1[nH]c(N2CCCCC2)nc2ncc3c(c12)-c1ccccc1C3,1.62,9.61,2.999,318.372,3,1,1,2.999,57.59
TRAIN_2321,COc1ccc(CCN(Cc2nc(-c3ccccc3)no2)Cc2nc(-c3ccccc3)no2)cc1OC,1.157,0.367,4.525,497.545,7,0,11,2.979,99.54
TRAIN_2322,N#Cc1cc(-n2ccnc2-c2cc3n(n2)CCNC3)ccc1N1CCOCC1,65.74,45.01,1.666,375.427,5,1,3,1.632,83.93
TRAIN_2323,Cn1c(=O)n(-c2ncccc2C#N)c2ccccc21,43.396,45.745,1.948,250.255,3,0,1,1.884,60.23
TRAIN_2324,CC(C)(C)/C(=C\n1ccnc1)c1ccc(C(C)(C)C)cc1Cl,34.55,12.6,4.867,316.868,1,0,4,4.895,17.82
TRAIN_2325,Clc1ccc(C2=NN(c3ccccc3)C(c3ccccc3Cl)C2)cc1,90.893,90.987,6.51,367.271,1,0,3,6.51,15.6
TRAIN_2326,Cc1ccc(C(=O)/N=c2\c(C)cccn2C(=O)c2ccc(C)o2)o1,0.077,1.022,2.567,324.331,3,0,2,2.463,76.02
TRAIN_2327,COc1ccc(-c2nnc(N)n2-c2ccc(C)cc2)c(OC)c1,88.44,99.99,3.149,310.35,4,1,4,3.149,75.19
TRAIN_2328,Nc1ccc2nc(CCCc3nc4ccc(N)cc4s3)sc2c1,53.676,79.022,3.361,340.466,2,2,4,3.552,134.29
TRAIN_2329,Cc1c(Br)cc(C(=O)N(C)Cc2cscn2)c(=O)n1C,85.43,24.38,0.476,356.238,3,0,3,0.571,81.75
TRAIN_2330,O=C(CCN1C(=O)c2ccccc2N2C(=O)c3ccccc3C12)NCC1CCOCC1,20.14,30.56,1.733,419.473,4,1,5,1.733,78.95
TRAIN_2331,CCS(=O)(=O)Nc1ccc(-n2nc(C)c(-c3ccc(Cl)cc3)cc2=O)cc1,39.89,54.64,2.959,403.883,4,1,5,2.916,87.22
TRAIN_2332,N#Cc1nccnc1OC1CCN(C(=O)N2CCNC2=O)C1,0.007,0.038,-0.533,302.289,6,1,2,-0.533,111.44
TRAIN_2333,CCCS(=O)(=O)N1CC(=O)N(c2ccc(F)cc2F)C(C)(C(=O)NC2CCCCCCC2)C1,0.29,0.58,3.592,485.588,4,1,6,3.592,95.16
TRAIN_2334,Fc1ccc(CNc2c(-c3ccccn3)nc3cnccn23)cc1,0.051,0.009,2.781,319.336,3,1,4,2.783,55.11
TRAIN_2335,COC(=O)[C@@H](O)c1c(C)nc2[nH]c(C)c(C)c2c1Cl,11.845,36.628,1.988,282.723,4,2,3,1.988,75.21
TRAIN_2336,CS(=O)(=O)N1CCN(CCOc2ccc3c(c2)C(c2cc(F)cc(F)c2)=C(c2cccnc2)C3=O)CC1,0.21,0.62,3.219,525.567,6,0,7,3.086,88.19
TRAIN_2337,O=C1CC2(CCN(C(=O)CSC34CC5CC(CC(C5)C3)C4)CC2)CN1,0.48,2.54,1.603,362.529,3,1,3,1.603,74.71
TRAIN_2338,CC(C)(C)c1ccc(C(=O)Nc2cc(-n3cnnn3)ccc2N2CCOCC2)cc1,4.65,76.4,2.751,406.481,5,1,5,2.751,85.17
TRAIN_2339,Cc1ccc(C2=CC(c3cccc(Cl)c3)n3ncnc3N2)cc1,0.0,4.414,4.411,322.792,2,1,2,3.846,42.74
TRAIN_2340,Cc1cc(C(=O)COC(=O)c2ncc(Cl)c(Cl)c2Cl)c(C)n1-c1nccs1,15.55,14.18,4.376,444.719,5,0,6,4.379,102.32
TRAIN_2341,NCCN(C1CCOCC1)S(=O)(=O)c1ccc(F)cc1F,72.424,90.166,0.37,320.355,4,1,5,-0.374,81.01
TRAIN_2342,COc1cc(=O)[nH]cc1C(=O)N(C)C1(Cc2ccccc2)CCCC1,0.17,12.16,1.901,340.416,3,1,5,1.913,58.64
TRAIN_2343,CCn1ncc(Cl)c1-c1nc2c3cnn(C)c3ncn2n1,99.0,98.976,1.62,302.722,5,0,2,1.621,78.72
TRAIN_2344,Cc1cc(C(=O)Nc2cnn(Cc3ccc(Cl)cc3Cl)c2)c2c(C)nn(C)c2n1,42.65,23.5,3.64,429.303,4,1,4,3.64,77.63
TRAIN_2345,CC[C@@H](C)[C@H](NS(=O)(=O)c1ccccc1)C(=O)O,99.4,67.5,2.005,271.333,4,2,6,0.543,91.85
TRAIN_2346,Cc1c(C)n(CCCN(C)C)c2ncn(CC(C)C)c(=N)c12,94.77,98.83,2.459,303.446,3,1,6,1.114,47.62
TRAIN_2347,CCOc1ccc(CCNC(=O)Cn2cccc2C(=O)c2ccccc2C)cc1OCC,0.783,3.532,4.94,434.527,4,1,11,4.94,69.56
TRAIN_2348,O=C(Nc1cccnc1Cl)NC1CCc2[nH]cnc2C1,82.89,99.99,1.032,291.736,3,3,2,2.01,82.69
TRAIN_2349,CCC1c2cccn2-c2sc3c(c2CN1C(=O)Nc1ccc(C)cc1C)CCCC3,1.28,1.75,6.593,419.582,1,1,2,6.593,65.5
TRAIN_2350,O=C(Cn1ncc2ccccc2c1=O)c1ccc(Cl)cc1,1.932,27.439,2.979,298.724,3,0,3,2.979,49.74
TRAIN_2351,CN(C)S(=O)(=O)c1cc2c(cc1N1CCN(c3ccccn3)CC1)Oc1ccccc1NC2=O,7.07,0.69,2.642,479.551,5,1,4,2.642,103.46
TRAIN_2352,COC(=O)C1=C(\N2CCOCC2)CCCC/C=C\1C(=O)OC,5.334,62.348,1.715,309.358,5,0,5,1.715,65.07
TRAIN_2353,Cc1cc(C(C)(C)C)cc(C)c1CS(=O)(=O)CCCO,18.425,64.272,3.258,298.441,3,1,6,3.258,62.75
TRAIN_2354,CN(C)C[C@@H]1CN(S(C)(=O)=O)C[C@H]1NC(=O)c1cccn1C,99.99,99.99,-0.14,328.43,4,1,5,-0.318,83.02
